entry_time,fill_time,exit_time,pair,direction,entry_price,fill_price,exit_price,units,notional,margin,leverage,har_rv,z_score,spread,pnl,exit_reason,balance
2024-07-18 02:00:00+00:00,2024-07-18 02:30:00+00:00,2024-07-18 03:00:00+00:00,NZD_USD,-1,0.607145,0.60721,0.6075350000000003,-823438,499999.78798,10000.0,49.999978798,8.235332872382846e-06,2.213794340843655,0.0001300000000000745,-321.1408200002297,sl,100391.59459255653
2024-07-25 01:00:00+00:00,2024-07-25 01:30:00+00:00,2024-07-25 04:30:00+00:00,USD_CAD,1,1.3817300000000001,1.38164,1.381945,361888,499998.93632,10000.0,49.999893631999996,0.00025336981858737495,-2.122912596971735,0.000180000000000069,77.80591999998741,time,100469.40051255652
2024-07-31 05:00:00+00:00,2024-07-31 05:30:00+00:00,2024-07-31 06:00:00+00:00,AUD_USD,1,0.648395,0.6483300000000001,0.6490419943368015,294609,191003.85297,10000.0,19.100385297,0.0015706443491449685,-1.7247644002410976,0.0001300000000000745,190.61035457073305,tp,100660.01086712725
2024-07-31 05:30:00+00:00,2024-07-31 06:00:00+00:00,2024-07-31 07:30:00+00:00,USD_CHF,1,0.8819349999999999,0.8818599999999999,0.881485,566983,499999.62837999995,10000.0,49.999962837999995,0.0004197081326957921,-1.6205282988758012,0.00014999999999998348,-255.14234999994042,sl,100404.86851712731
2024-08-02 07:00:00+00:00,2024-08-02 07:30:00+00:00,2024-08-02 08:00:00+00:00,GBP_USD,1,1.2712949999999998,1.27121,1.2722413780161115,230136,292551.18455999997,10000.0,29.255118455999998,0.0010254596888262977,-1.7006079080625602,0.00017000000000000348,217.79565111584225,tp,100622.66416824315
2024-08-06 09:30:00+00:00,2024-08-06 10:00:00+00:00,2024-08-06 10:30:00+00:00,GBP_USD,1,1.2710599999999999,1.2709699999999997,1.2705199999999996,393400,499999.5979999999,10000.0,49.999959799999985,0.0004207314435808081,-1.945378611279672,0.000180000000000069,-212.43600000003775,sl,100410.22816824312
2024-08-29 01:00:00+00:00,2024-08-29 01:30:00+00:00,2024-08-29 03:00:00+00:00,NZD_USD,-1,0.62768,0.62776,0.6281599999999998,-185256,116296.30656,10000.0,11.629630656,0.0025796043541804407,1.9091217200203967,0.00015999999999993797,-88.92287999996552,sl,100321.30528824315
2024-09-06 07:30:00+00:00,2024-09-06 08:00:00+00:00,2024-09-06 11:00:00+00:00,NZD_USD,-1,0.622715,0.6228,0.622285,-802825,499999.41000000003,10000.0,49.999941,0.00019274166994594734,1.9318293944168987,0.00017000000000000348,345.2147500000333,time,100666.52003824318
2024-09-11 02:00:00+00:00,2024-09-11 02:30:00+00:00,2024-09-11 04:30:00+00:00,EUR_USD,-1,1.104015,1.10409,1.1044650000000003,-452861,499999.30149,10000.0,49.999930149,0.00030353000869821493,1.5240749928875632,0.0001500000000000945,-203.7874500001284,sl,100462.73258824305
2024-09-11 07:00:00+00:00,2024-09-11 07:30:00+00:00,2024-09-11 10:30:00+00:00,EUR_USD,-1,1.1049600000000002,1.1050400000000002,1.10487,-452472,499999.6588800001,10000.0,49.99996588800001,0.0003938344537246606,2.744868507707499,0.00015999999999993797,40.72248000011607,time,100503.45506824316
2024-09-19 02:00:00+00:00,2024-09-19 02:30:00+00:00,2024-09-19 03:00:00+00:00,EUR_USD,1,1.1099700000000001,1.10989,1.110515685589744,182669,202742.49641000002,10000.0,20.274249641,0.0014797036983571594,-1.6684314760533108,0.00015999999999993797,99.6798409929456,tp,100603.1349092361
2024-10-11 07:30:00+00:00,2024-10-11 08:00:00+00:00,2024-10-11 10:30:00+00:00,GBP_USD,-1,1.307505,1.3075899999999998,1.3062400707626596,-174686,228417.66673999996,10000.0,22.841766673999995,0.0013133811715513488,2.042329404028849,0.00017000000000000348,220.9654287540152,tp,100824.10033799012
2024-10-23 00:30:00+00:00,2024-10-23 01:00:00+00:00,2024-10-23 02:30:00+00:00,EUR_USD,-1,1.07952,1.07959,1.0799400000000001,-463138,499999.15342000005,10000.0,49.999915342,0.0001944930677114751,1.7310414313402462,0.000140000000000029,-194.51796000004026,sl,100629.58237799008
2024-10-23 03:30:00+00:00,2024-10-23 04:00:00+00:00,2024-10-23 06:00:00+00:00,EUR_USD,-1,1.080235,1.08031,1.0798031037700209,-462830,499999.87730000005,10000.0,49.99998773000001,0.00015276787615615546,1.5761245519271634,0.0001500000000000945,199.8945321212683,tp,100829.47691011135
2024-10-23 07:00:00+00:00,2024-10-23 07:30:00+00:00,2024-10-23 10:30:00+00:00,EUR_USD,1,1.078505,1.07843,1.0780549999999998,400306,431701.99958,10000.0,43.170199958,0.0006949238131858204,-1.5436091037285313,0.0001500000000000945,-180.13770000011348,sl,100649.33921011124
2024-10-29 01:30:00+00:00,2024-10-29 02:00:00+00:00,2024-10-29 03:00:00+00:00,NZD_USD,1,0.598125,0.59806,0.5977350000000001,836036,499999.69016000006,10000.0,49.99996901600001,0.0003344901116360734,-1.7582685472705974,0.00012999999999996348,-326.0540399999084,sl,100323.28517011132
2024-11-01 00:00:00+00:00,2024-11-01 00:30:00+00:00,2024-11-01 01:00:00+00:00,NZD_USD,1,0.596455,0.59637,0.596767589412662,469319,279887.77203,10000.0,27.988777202999998,0.0010718562372821953,-1.7096723737825146,0.00017000000000000348,146.70415056111244,tp,100469.98932067244
2024-11-04 00:30:00+00:00,2024-11-04 01:00:00+00:00,2024-11-04 02:00:00+00:00,NZD_USD,-1,0.59956,0.59964,0.6000399999999998,-315247,189034.71107999998,10000.0,18.903471107999998,0.0015870099062827631,2.157075985017696,0.00015999999999993797,-151.31855999994133,sl,100318.6707606725
2024-11-06 00:00:00+00:00,2024-11-06 00:30:00+00:00,2024-11-06 01:00:00+00:00,USD_CAD,1,1.3869699999999998,1.3868799999999997,1.3881755590719838,85996,119266.13247999997,10000.0,11.926613247999997,0.002515377776492586,-3.169188981009067,0.000180000000000069,103.67325795434058,tp,100422.34401862684
2024-11-06 01:00:00+00:00,2024-11-06 01:30:00+00:00,2024-11-06 02:00:00+00:00,USD_CHF,1,0.869435,0.86935,0.8700693193550363,354719,308374.96265,10000.0,30.837496265,0.0009728410412277759,-1.9438384189508846,0.00017000000000000348,225.0051272991312,tp,100647.34914592597
2024-11-06 02:00:00+00:00,2024-11-06 02:30:00+00:00,2024-11-06 03:00:00+00:00,USD_CHF,1,0.8719600000000001,0.8718700000000001,0.8724913935674943,105114,91645.74318000002,10000.0,9.164574318000001,0.0032734448260587673,-1.7060560175977761,0.00017999999999995797,55.8569034535805,tp,100703.20604937954
2024-11-06 04:00:00+00:00,2024-11-06 04:30:00+00:00,2024-11-06 05:00:00+00:00,USD_CAD,-1,1.39195,1.39205,1.391379826379753,-307885,428591.31425,10000.0,42.859131425,0.0006999658990971619,1.7494280681734398,0.00019999999999997797,175.54790506975607,tp,100878.7539544493
2024-11-06 07:30:00+00:00,2024-11-06 08:00:00+00:00,2024-11-06 08:30:00+00:00,USD_CHF,1,0.874565,0.87449,0.8741150000000001,147817,129264.48833,10000.0,12.926448832999998,0.002320810507254776,-4.429635863669468,0.00014999999999998348,-66.51764999998447,sl,100812.23630444932
2024-11-06 08:30:00+00:00,2024-11-06 09:00:00+00:00,2024-11-06 10:30:00+00:00,USD_CHF,1,0.8734,0.8733299999999999,0.8748724857967055,504585,440669.21804999997,10000.0,44.066921805,0.0006807819266702343,-3.811318973066712,0.00013999999999991797,742.9942457307021,tp,101555.23055018003
2024-11-07 00:00:00+00:00,2024-11-07 00:30:00+00:00,2024-11-07 02:00:00+00:00,USD_CHF,1,0.87678,0.8767,0.8763000000000002,286765,251406.87550000002,10000.0,25.140687550000003,0.001193283356266481,-1.6254708290618813,0.00015999999999993797,-137.64719999994662,sl,101417.58335018008
2024-11-07 02:00:00+00:00,2024-11-07 02:30:00+00:00,2024-11-07 03:00:00+00:00,USD_CAD,-1,1.39106,1.39116,1.3901250638069185,-142049,197612.88684,10000.0,19.761288684,0.001518115096811331,2.405407319242497,0.00019999999999997797,132.80675129103292,tp,101550.39010147112
2024-11-07 02:00:00+00:00,2024-11-07 02:30:00+00:00,2024-11-07 05:30:00+00:00,USD_CHF,1,0.87574,0.87567,0.8753199999999999,384988,337122.44195999997,10000.0,33.71224419599999,0.0008898827180212925,-2.105770861660269,0.000140000000000029,-161.6949600000335,sl,101388.69514147108
2024-11-07 02:00:00+00:00,2024-11-07 02:30:00+00:00,2024-11-07 03:30:00+00:00,USD_JPY,1,154.421,154.411,154.36099999999996,3210,495659.31,10000.0,49.565931,0.0006051212022175103,-1.8022316370147549,0.020000000000010232,-192.60000000014415,sl,101196.09514147093
2024-11-07 03:00:00+00:00,2024-11-07 03:30:00+00:00,2024-11-07 06:00:00+00:00,USD_CAD,-1,1.38995,1.39004,1.389061098866467,-359701,499998.77804,10000.0,49.999877804,0.0001043094177016827,2.313034221041292,0.00017999999999984695,319.7386266329991,tp,101515.83376810393
2024-11-19 10:00:00+00:00,2024-11-19 10:30:00+00:00,2024-11-19 11:30:00+00:00,USD_CHF,-1,0.88276,0.88283,0.8831800000000001,-355341,313705.69503,10000.0,31.370569503,0.0009563096632544706,1.7961925744203813,0.000140000000000029,-149.2432200000309,sl,101366.5905481039
2024-11-19 10:00:00+00:00,2024-11-19 10:30:00+00:00,2024-11-19 11:00:00+00:00,USD_JPY,-1,153.654,153.663,153.708,-2692,413660.79600000003,10000.0,41.366079600000006,0.000725130149481116,2.9930128632801343,0.018000000000000682,-145.36799999996725,sl,101221.22254810392
2024-11-19 11:00:00+00:00,2024-11-19 11:30:00+00:00,2024-11-19 13:30:00+00:00,USD_CAD,-1,1.401825,1.40192,1.4012228567936722,-356653,499998.97376,10000.0,49.999897376,0.00016761051595504822,1.576783923899243,0.0001900000000001345,214.75618096642444,tp,101435.97872907034
2024-11-19 11:00:00+00:00,2024-11-19 11:30:00+00:00,2024-11-19 12:00:00+00:00,USD_JPY,1,153.7665,153.75600000000003,153.9398976771429,3251,499860.7560000001,10000.0,49.986075600000014,8.453662549296353e-05,-1.789113569115199,0.020999999999986585,563.715848391526,tp,101999.69457746187
2024-11-28 00:00:00+00:00,2024-11-28 00:30:00+00:00,2024-11-28 03:30:00+00:00,NZD_USD,-1,0.589855,0.58994,0.5893632975828684,-512238,302189.68572,10000.0,30.218968572,0.000992753746160777,2.1876798219134037,0.00017000000000000348,251.86866274665132,tp,102251.56324020852
2024-11-29 01:30:00+00:00,2024-11-29 02:00:00+00:00,2024-11-29 03:30:00+00:00,NZD_USD,1,0.5903499999999999,0.59026,0.5907177756751523,847084,499999.80184000003,10000.0,49.999980184,0.0002201598699364727,-1.7664172348755538,0.00017999999999995797,311.5368900106957,tp,102563.10013021922
2024-11-29 03:30:00+00:00,2024-11-29 04:00:00+00:00,2024-11-29 06:30:00+00:00,NZD_USD,-1,0.591345,0.5914200000000001,0.591795,-297962,176220.68604000003,10000.0,17.622068604000003,0.0017024087813802464,1.9089030599457006,0.00014999999999998348,-134.08289999996867,sl,102429.01723021925
2024-11-29 07:30:00+00:00,2024-11-29 08:00:00+00:00,2024-11-29 08:30:00+00:00,NZD_USD,-1,0.5921099999999999,0.59219,0.5917729284855259,-451573,267417.01487,10000.0,26.741701487,0.001121842182953378,1.6548398807461122,0.000160000000000049,152.2123950056112,tp,102581.22962522486
2024-12-10 01:00:00+00:00,2024-12-10 01:30:00+00:00,2024-12-10 04:30:00+00:00,GBP_USD,-1,1.27447,1.27457,1.27482,-392289,499999.79073,10000.0,49.999979073,0.00034904287736838355,1.5323979144443451,0.00019999999999997797,-137.30115000002843,time,102443.92847522483
2024-12-11 07:30:00+00:00,2024-12-11 08:00:00+00:00,2024-12-11 08:30:00+00:00,EUR_USD,1,1.049,1.0489199999999999,1.0499178365957926,175737,184334.05404,10000.0,18.433405404,0.0016274709482160363,-2.0479180239885264,0.00015999999999993797,161.2978498348409,tp,102605.22632505967
2024-12-12 02:00:00+00:00,2024-12-12 02:30:00+00:00,2024-12-12 03:00:00+00:00,AUD_USD,-1,0.6409199999999999,0.64099,0.6413399999999997,-780043,499999.76256999996,10000.0,49.99997625699999,0.00031195408035963385,3.014051610070399,0.00013999999999991797,-327.6180599997647,sl,102277.60826505991
2024-12-12 11:00:00+00:00,2024-12-12 11:30:00+00:00,2024-12-12 12:00:00+00:00,USD_CHF,-1,0.88612,0.88619,0.8865400000000001,-366163,324489.98897,10000.0,32.448998897,0.0009245270255035269,1.547793734822812,0.000140000000000029,-153.78846000003185,sl,102123.81980505989
2024-12-20 08:00:00+00:00,2024-12-20 08:30:00+00:00,2024-12-20 09:00:00+00:00,EUR_USD,-1,1.03948,1.03955,1.0388755657559272,-250740,260656.767,10000.0,26.0656767,0.0011509363999284811,1.6228402225766159,0.000140000000000029,151.5558423588011,tp,102275.3756474187
2025-01-13 01:30:00+00:00,2025-01-13 02:00:00+00:00,2025-01-13 02:30:00+00:00,GBP_USD,1,1.21914,1.2190399999999997,1.2185399999999993,297300,362420.5919999999,10000.0,36.242059199999986,0.0008277670778183042,-1.7638283571383657,0.00020000000000020002,-178.3800000001454,sl,102096.99564741855
2025-01-13 01:30:00+00:00,2025-01-13 02:00:00+00:00,2025-01-13 03:00:00+00:00,USD_CAD,1,1.4423,1.4422,1.4430911277494416,346692,499999.20239999995,10000.0,49.999920239999994,1.3866548338910372e-05,-1.5416984864055825,0.00019999999999997797,274.2776617094342,tp,102371.27330912798
2025-01-13 02:30:00+00:00,2025-01-13 03:00:00+00:00,2025-01-13 03:30:00+00:00,GBP_USD,1,1.21813,1.2180399999999998,1.2175899999999997,312769,380965.1527599999,10000.0,38.09651527599999,0.0007874726230221627,-2.2229124247456533,0.000180000000000069,-168.89526000003,sl,102202.37804912795
2025-01-13 03:30:00+00:00,2025-01-13 04:00:00+00:00,2025-01-13 05:00:00+00:00,GBP_USD,1,1.2144,1.2143099999999998,1.2138599999999997,272994,331499.34413999994,10000.0,33.14993441399999,0.0009049773755657363,-2.9403329711617427,0.000180000000000069,-147.4167600000262,sl,102054.96128912792
2025-01-14 00:30:00+00:00,2025-01-14 01:00:00+00:00,2025-01-14 04:00:00+00:00,USD_CAD,1,1.43798,1.43788,1.43743,347734,499999.76392,10000.0,49.999976392,0.00030259922298082203,-1.8907093944662996,0.00019999999999997797,-191.25370000001755,time,101863.70758912791
2025-01-24 06:30:00+00:00,2025-01-24 07:00:00+00:00,2025-01-24 07:30:00+00:00,NZD_USD,-1,0.5713550000000001,0.5714300000000001,0.5710618091937857,-874997,499999.5357100001,10000.0,49.999953571000006,0.00011375170627566336,1.7427838613833835,0.00014999999999998348,256.54107586520524,tp,102120.24866499311
2025-02-20 01:30:00+00:00,2025-02-20 02:00:00+00:00,2025-02-20 02:30:00+00:00,AUD_USD,1,0.63334,0.63327,0.6337198564943265,238595,151095.05565,10000.0,15.109505565,0.00198550267885297,-1.8948001186358656,0.000140000000000029,90.6318602638266,tp,102210.88052525693
2025-02-21 02:30:00+00:00,2025-02-21 03:00:00+00:00,2025-02-21 05:00:00+00:00,GBP_USD,-1,1.267315,1.2673999999999999,1.2663691729022575,-284104,360073.40959999996,10000.0,36.00734095999999,0.0008331622257673653,2.012728153503491,0.00017000000000000348,268.7132617770011,tp,102479.59378703393
2025-02-24 01:30:00+00:00,2025-02-24 02:00:00+00:00,2025-02-24 02:30:00+00:00,AUD_USD,1,0.63699,0.6369199999999999,0.637489513906278,618153,393714.00875999994,10000.0,39.371400875999996,0.0007619735901525879,-2.3508415353733008,0.00013999999999991797,308.77601970750135,tp,102788.36980674142
2025-02-24 02:00:00+00:00,2025-02-24 02:30:00+00:00,2025-02-24 05:30:00+00:00,EUR_USD,-1,1.0519349999999998,1.0520099999999997,1.051645,-475280,499999.31279999984,10000.0,49.999931279999984,0.00012359705458698646,2.4360323095768996,0.00014999999999987246,137.8311999999004,time,102926.20100674132
2025-02-24 02:00:00+00:00,2025-02-24 02:30:00+00:00,2025-02-24 03:30:00+00:00,USD_JPY,1,149.35250000000002,149.346,149.27062828566477,2676,399649.896,10000.0,39.9649896,0.0007504665288581882,-1.6774379195668954,0.01300000000000523,-219.0887075610912,sl,102707.11229918023
2025-02-24 03:00:00+00:00,2025-02-24 03:30:00+00:00,2025-02-24 04:00:00+00:00,NZD_USD,-1,0.57639,0.57647,0.576020252104415,-867347,499999.52509,10000.0,49.999952509,0.0002948522270016152,2.014680508340406,0.000160000000000049,320.6997279919859,tp,103027.81202717221
2025-02-28 01:30:00+00:00,2025-02-28 02:00:00+00:00,2025-02-28 05:00:00+00:00,EUR_USD,1,1.0385,1.03842,1.0388700000000002,231966,240878.13371999998,10000.0,24.087813372,0.0012454378026438668,-1.7848171133114772,0.00016000000000016001,85.8274200000472,time,103113.63944717226
2025-02-28 06:30:00+00:00,2025-02-28 07:00:00+00:00,2025-02-28 07:30:00+00:00,USD_CHF,1,0.899745,0.89968,0.900275248464075,555753,499999.85904,10000.0,49.999985904,5.55682127594571e-05,-1.6137388568595448,0.00012999999999996348,294.6871746550799,tp,103408.32662182733
2025-03-04 08:00:00+00:00,2025-03-04 08:30:00+00:00,2025-03-04 10:00:00+00:00,EUR_USD,-1,1.0517249999999998,1.0518099999999997,1.0510564812289387,-123416,129810.18295999996,10000.0,12.981018295999997,0.0023110645192030545,1.6499548119070406,0.00017000000000000348,82.50591264926433,tp,103490.8325344766
2025-03-06 10:30:00+00:00,2025-03-06 11:00:00+00:00,2025-03-06 11:30:00+00:00,USD_CHF,-1,0.88679,0.88687,0.8861616889747577,-243231,215714.27697,10000.0,21.571427697,0.0013907266124264823,1.5470037996960164,0.000160000000000049,152.82471898072356,tp,103643.65725345734
2025-03-10 11:30:00+00:00,2025-03-10 12:00:00+00:00,2025-03-10 12:30:00+00:00,USD_CAD,1,1.43948,1.43939,1.4410667190949102,182729,263018.29531,10000.0,26.301829531000003,0.0011405997885718462,-1.9679737013895362,0.000180000000000069,289.939593493857,tp,103933.59684695119
2025-04-02 03:00:00+00:00,2025-04-02 03:30:00+00:00,2025-04-02 05:30:00+00:00,AUD_USD,-1,0.6300399999999999,0.6300999999999999,0.6295556651114466,-722346,455150.2145999999,10000.0,45.515021459999986,0.0006591224935477933,2.2365216387503297,0.00012000000000000899,349.8573694069345,tp,104283.45421635812
2025-04-04 06:00:00+00:00,2025-04-04 06:30:00+00:00,2025-04-04 07:00:00+00:00,AUD_USD,-1,0.624105,0.62417,0.6234477221776278,-382606,238811.18702,10000.0,23.881118702000002,0.0012562210949127138,2.5144760410801745,0.00012999999999996348,251.47843850655232,tp,104534.93265486468
2025-04-08 07:00:00+00:00,2025-04-08 07:30:00+00:00,2025-04-08 08:00:00+00:00,NZD_USD,-1,0.5613900000000001,0.5614700000000001,0.5608641887737078,-810160,454880.5352000001,10000.0,45.48805352000001,0.0006595130298386515,1.7358408544299269,0.000160000000000049,425.9912230929741,tp,104960.92387795766
2025-04-08 07:30:00+00:00,2025-04-08 08:00:00+00:00,2025-04-08 08:30:00+00:00,EUR_USD,1,1.092365,1.09229,1.0935996538320099,85629,93531.70041,10000.0,9.353170041,0.003207467970945855,-1.6590009585580467,0.0001500000000000945,105.72217298116925,tp,105066.64605093883
2025-04-10 10:00:00+00:00,2025-04-10 10:30:00+00:00,2025-04-10 11:30:00+00:00,USD_CAD,-1,1.40676,1.40687,1.4075269646685753,-355398,499998.78426000004,10000.0,49.999878426,0.0005222043417561011,1.5093660969297118,0.000220000000000109,-272.57770928232,sl,104794.0683416565
2025-05-13 07:00:00+00:00,2025-05-13 07:30:00+00:00,2025-05-13 08:00:00+00:00,USD_CAD,1,1.3974,1.39731,1.398292208863429,273775,382548.54525,10000.0,38.254854525,0.0007842126183033111,-1.5880258156701146,0.00017999999999984695,244.264481585305,tp,105038.3328232418
2025-05-13 07:30:00+00:00,2025-05-13 08:00:00+00:00,2025-05-13 09:30:00+00:00,USD_CHF,-1,0.840655,0.84074,0.841165,-196415,165133.94710000002,10000.0,16.513394710000004,0.001816702980936422,1.8092585168857884,0.00017000000000000348,-100.17165000000205,sl,104938.1611732418
2025-05-13 08:00:00+00:00,2025-05-13 08:30:00+00:00,2025-05-13 09:30:00+00:00,USD_CAD,1,1.398985,1.39888,1.3983549999999998,357428,499998.88064,10000.0,49.999888064,0.00022521395325548354,-2.494946068264829,0.00021000000000004349,-225.17964000004662,sl,104712.98153324175
2025-06-11 03:00:00+00:00,2025-06-11 03:30:00+00:00,2025-06-11 04:00:00+00:00,NZD_USD,1,0.6028,0.60274,0.6032070023443142,829545,499999.95330000005,10000.0,49.999995330000004,0.0003233857660511398,-1.655218197602197,0.00011999999999989797,337.62675971415075,tp,105050.6082929559
2025-06-13 05:00:00+00:00,2025-06-13 05:30:00+00:00,2025-06-13 06:00:00+00:00,USD_CHF,1,0.811475,0.81139,0.8109649999999999,163581,132727.98759,10000.0,13.272798759,0.00226024986259413,-2.523230216918214,0.00017000000000000348,-83.4263100000017,sl,104967.18198295591
2025-06-13 06:00:00+00:00,2025-06-13 06:30:00+00:00,2025-06-13 07:30:00+00:00,USD_CHF,1,0.8107249999999999,0.8106499999999999,0.8114217540972036,422204,342259.67259999993,10000.0,34.22596725999999,0.00087652697789545,-1.8086225940056568,0.00014999999999998348,294.17236685581906,tp,105261.35434981174
2025-06-17 07:00:00+00:00,2025-06-17 07:30:00+00:00,2025-06-17 08:30:00+00:00,GBP_USD,1,1.35609,1.356,1.3555500000000005,368731,499999.23600000003,10000.0,49.9999236,0.00012165853766434364,-1.5624682954670601,0.00017999999999984695,-199.11473999983068,sl,105062.2396098119
2025-06-19 09:00:00+00:00,2025-06-19 09:30:00+00:00,2025-06-19 10:00:00+00:00,USD_CHF,-1,0.81657,0.81664,0.8169900000000001,-560332,457589.52448,10000.0,45.758952448,0.0006556091344121243,3.24039321009057,0.000140000000000029,-235.33944000004874,sl,104826.90016981185
2025-06-23 11:00:00+00:00,2025-06-23 11:30:00+00:00,2025-06-23 12:00:00+00:00,AUD_USD,1,0.6380699999999999,0.63801,0.6384096062171425,783686,499999.50486,10000.0,49.999950485999996,0.00018026349820895516,-1.5050339519627018,0.00012000000000000899,266.1446378875517,tp,105093.0448076994
2025-06-23 11:00:00+00:00,2025-06-23 11:30:00+00:00,2025-06-23 12:00:00+00:00,NZD_USD,1,0.58894,0.58886,0.5892626246796059,849098,499999.84828000003,10000.0,49.999984828,0.00014434792945635337,-1.5795462426911098,0.00015999999999993797,273.93997020398086,tp,105366.98477790339
2025-07-08 00:00:00+00:00,2025-07-08 00:30:00+00:00,2025-07-08 01:00:00+00:00,USD_JPY,1,145.9835,145.976,146.11868725779203,2855,416761.48,10000.0,41.676148,0.000719777074757514,-1.931715241609457,0.01500000000001478,385.95962099623455,tp,105752.94439889962
2025-07-08 01:00:00+00:00,2025-07-08 01:30:00+00:00,2025-07-08 02:00:00+00:00,USD_JPY,1,146.192,146.183,146.13655384005386,3420,499945.86,10000.0,49.994586,0.00023262496750104248,-1.6136289406482198,0.018000000000000682,-189.62586701576157,sl,105563.31853188387
2025-07-08 02:00:00+00:00,2025-07-08 02:30:00+00:00,2025-07-08 04:00:00+00:00,USD_JPY,1,146.10700000000003,146.098,146.05300000000003,2122,310019.956,10000.0,31.0019956,0.0009675312909192579,-1.6318396965732023,0.018000000000000682,-114.58799999997419,sl,105448.73053188389
2025-07-14 01:00:00+00:00,2025-07-14 01:30:00+00:00,2025-07-14 02:00:00+00:00,EUR_USD,-1,1.16946,1.16954,1.1684013735955154,-427518,499999.40172,10000.0,49.999940172,9.406935476953115e-05,2.681089434885116,0.00015999999999993797,452.5818431924555,tp,105901.31237507635
2025-07-14 01:00:00+00:00,2025-07-14 01:30:00+00:00,2025-07-14 02:00:00+00:00,USD_JPY,-1,146.9805,146.989,147.0315,-3401,499909.58900000004,10000.0,49.9909589,0.000187134662103132,2.00439057006296,0.016999999999995907,-173.45099999995824,sl,105727.86137507639
2025-07-14 02:00:00+00:00,2025-07-14 02:30:00+00:00,2025-07-14 05:30:00+00:00,EUR_USD,-1,1.168145,1.16822,1.1672443707759095,-428001,499999.32822,10000.0,49.999932822000005,0.0002695856084077394,2.3576564700890827,0.0001500000000000945,385.47020853996236,tp,106113.33158361635
2025-07-16 03:00:00+00:00,2025-07-16 03:30:00+00:00,2025-07-16 06:30:00+00:00,NZD_USD,1,0.59494,0.5948500000000001,0.595105,840548,499999.9778000001,10000.0,49.99999778000001,0.0005129196902301151,-1.7278056674947584,0.00017999999999995797,138.69041999992874,time,106252.02200361628
