time,pair,direction,z_score,abs_z,spread,hawkes_intensity,kappa,har_rv,cross_corr,kalman_uncertainty,regime,entry_price,sl_price,tp_price,pair_index
2024-08-02 07:00:00+00:00,GBP_USD,1,-1.7006079080625602,1.7006079080625602,0.00017000000000000348,0.056972644559324034,0.2516057991263533,0.0010254596888262977,0.46814606684887383,0.07197271535526649,transitional,1.2712949999999998,1.2707849999999998,1.2722413780161115,1
2024-08-02 07:30:00+00:00,GBP_USD,1,-1.5239996403923208,1.5239996403923208,0.00017000000000000348,0.056972644559324034,0.2516057991263533,7.865994910777707e-06,0.46612084472206156,0.07198205185495855,transitional,1.271305,1.2707721391824047,1.272112173070016,1
2024-08-06 09:30:00+00:00,GBP_USD,1,-1.945378611279672,1.945378611279672,0.000180000000000069,0.04968219563985246,0.2619264975282376,0.0004207314435808081,0.39106912372234875,0.06961761733461563,transitional,1.2710599999999999,1.2705199999999996,1.2727143287781164,1
2024-08-06 10:00:00+00:00,GBP_USD,1,-1.952137060013347,1.952137060013347,0.00015999999999993797,0.04968219563985246,0.2619264975282376,0.000605793589602128,0.3748225255665781,0.06962574083609656,transitional,1.2702900000000001,1.2698100000000003,1.27195105738948,1
2024-08-29 01:00:00+00:00,NZD_USD,-1,1.9091217200203967,1.9091217200203967,0.00015999999999993797,0.0036745514889961854,0.29331876773485965,0.0025796043541804407,-0.04810731290136837,0.0681117923652128,macro,0.62768,0.6281599999999998,0.6269797405811675,3
2024-08-29 01:30:00+00:00,NZD_USD,-1,2.8075807373636295,2.8075807373636295,0.00014999999999998348,0.0036745514889961854,0.29331876773485965,0.0010913204180474563,-0.06180144359343159,0.06812113337885761,macro,0.6283650000000001,0.628815,0.6272170022129022,3
2024-09-06 07:30:00+00:00,NZD_USD,-1,1.9318293944168987,1.9318293944168987,0.00017000000000000348,0.041142414674668365,0.2609977873533177,0.00019274166994594734,0.009965097093710958,0.0687111163534862,transitional,0.622715,0.623225,0.6222435149482265,3
2024-09-06 08:00:00+00:00,NZD_USD,-1,1.917868728250205,1.917868728250205,0.000140000000000029,0.041142414674668365,0.2609977873533177,0.0006022016492297135,-0.03691480499149381,0.06871550886468879,transitional,0.62234,0.6227600000000001,0.6218733931967072,3
2024-09-11 02:00:00+00:00,EUR_USD,-1,1.5240749928875632,1.5240749928875632,0.0001500000000000945,0.0,0.3555355332268385,0.00030353000869821493,-0.05001918770874788,0.06878668424179803,transitional,1.104015,1.1044650000000003,1.1035667815665617,0
2024-09-11 07:00:00+00:00,EUR_USD,-1,2.744868507707499,2.744868507707499,0.00015999999999993797,0.0,0.35771813818760995,0.0003938344537246606,0.11485221768164434,0.06876018471928001,transitional,1.1049600000000002,1.10544,1.1039759311343036,0
2024-09-19 02:00:00+00:00,EUR_USD,1,-1.6684314760533108,1.6684314760533108,0.00015999999999993797,0.0024463526140290105,0.38282261529159894,0.0014797036983571594,-0.0029412954664480967,0.06726236280036064,transitional,1.1099700000000001,1.1094900000000003,1.110515685589744,0
2024-10-11 07:30:00+00:00,GBP_USD,-1,2.042329404028849,2.042329404028849,0.00017000000000000348,0.022661816289619496,0.24603655824312756,0.0013133811715513488,-0.13127790578120815,0.06528111643987967,macro,1.307505,1.308015,1.3062400707626596,1
2024-10-23 00:30:00+00:00,EUR_USD,-1,1.7310414313402462,1.7310414313402462,0.000140000000000029,0.0,0.3102083226753565,0.0001944930677114751,-0.12240724268509691,0.06719528862028874,macro,1.07952,1.0799400000000001,1.0790262558181674,0
2024-10-23 01:00:00+00:00,EUR_USD,-1,2.5352116664619775,2.5352116664619775,0.00015999999999993797,0.0,0.3102083226753565,9.263376315359002e-06,-0.1289745446472533,0.06719620428162053,macro,1.07953,1.08001,1.078713712910016,0
2024-10-23 03:30:00+00:00,EUR_USD,-1,1.5761245519271634,1.5761245519271634,0.0001500000000000945,0.0,0.3102083226753565,0.00015276787615615546,-0.14526867341333388,0.06720817448050682,macro,1.080235,1.0806850000000003,1.0798031037700209,0
2024-10-23 04:00:00+00:00,EUR_USD,-1,1.6528354312852636,1.6528354312852636,0.00015999999999993797,0.0,0.3102083226753565,9.720107198897124e-05,-0.1302900472730977,0.06721342755927066,macro,1.08013,1.0806099999999998,1.0796673612852339,0
2024-10-23 05:00:00+00:00,EUR_USD,-1,2.273581853128223,2.273581853128223,0.00015999999999993797,0.0,0.31131586673860484,0.000245319262190967,-0.10508328817437354,0.06723246793954683,macro,1.0804900000000002,1.08097,1.0797765299665922,0
2024-10-23 05:30:00+00:00,EUR_USD,-1,1.9658542085354802,1.9658542085354802,0.00017000000000000348,0.0,0.31131586673860484,0.00018047367398100616,-0.08669998201307487,0.06724200505744336,macro,1.080685,1.081195,1.0800952150986558,0
2024-10-23 07:00:00+00:00,EUR_USD,1,-1.5436091037285313,1.5436091037285313,0.0001500000000000945,0.0,0.31131586673860484,0.0006949238131858204,-0.0880128690334902,0.0672490987424643,macro,1.078505,1.0780549999999998,1.0789240479982207,0
2024-10-23 07:30:00+00:00,EUR_USD,1,-2.302528824693758,2.302528824693758,0.00015999999999993797,0.0,0.31131586673860484,0.0003013430628507994,-0.11158194231113622,0.06725903669227877,macro,1.0781800000000001,1.0777000000000003,1.0789035644789984,0
2024-10-29 01:30:00+00:00,NZD_USD,1,-1.7582685472705974,1.7582685472705974,0.00012999999999996348,0.002446352614029012,0.31199720969680184,0.0003344901116360734,-0.1123226033380773,0.06828660380265238,macro,0.598125,0.5977350000000001,0.5984668648435778,3
2024-11-01 00:00:00+00:00,NZD_USD,1,-1.7096723737825146,1.7096723737825146,0.00017000000000000348,0.008480893849591817,0.29554738886512966,0.0010718562372821953,-0.13045169552129446,0.06830418412999052,macro,0.596455,0.595945,0.596767589412662,3
2024-11-04 00:30:00+00:00,NZD_USD,-1,2.157075985017696,2.157075985017696,0.00015999999999993797,0.008480893849591817,0.30383378528048594,0.0015870099062827631,-0.022604437374755294,0.06774287115341958,transitional,0.59956,0.6000399999999998,0.5991239707411434,3
2024-11-06 00:00:00+00:00,USD_CAD,1,-3.169188981009067,3.169188981009067,0.000180000000000069,0.025682640850254485,0.25868655315397904,0.002515377776492586,-0.14436951220313857,0.06739289942543135,macro,1.3869699999999998,1.3864299999999996,1.3881755590719838,4
2024-11-06 00:30:00+00:00,USD_CAD,1,-2.6096343465858878,2.6096343465858878,0.00019999999999997797,0.025682640850254485,0.25868655315397904,0.001189643611613896,-0.12879894112215776,0.06708674469765706,macro,1.38862,1.38802,1.3895739655867438,4
2024-11-06 01:00:00+00:00,USD_CHF,1,-1.9438384189508846,1.9438384189508846,0.00017000000000000348,0.032969025792278256,0.2940749491059356,0.0009728410412277759,-0.11200468929653287,0.06709469623965335,macro,0.869435,0.868925,0.8700693193550363,5
2024-11-06 01:30:00+00:00,USD_CHF,1,-2.210716383108396,2.210716383108396,0.00017000000000000348,0.032969025792286534,0.2940749491059356,0.00036805511625362614,-0.08612552624820322,0.06709609285129314,macro,0.869115,0.868605,0.8698662898306543,5
2024-11-06 02:00:00+00:00,USD_CHF,1,-1.7060560175977761,1.7060560175977761,0.00017999999999995797,0.032969025792278256,0.2940749491059356,0.0032734448260587673,-0.05517050576299988,0.06674459100431072,macro,0.8719600000000001,0.8714200000000002,0.8724913935674943,5
2024-11-06 04:00:00+00:00,USD_CAD,-1,1.7494280681734398,1.7494280681734398,0.00019999999999997797,0.025682640850254485,0.26141664621832217,0.0006999658990971619,-0.0017032542533543633,0.06660107803855037,transitional,1.39195,1.39255,1.391379826379753,4
2024-11-06 07:30:00+00:00,USD_CHF,1,-4.429635863669468,4.429635863669468,0.00014999999999998348,0.032969025792286534,0.29464223916363613,0.002320810507254776,-0.05857881095576224,0.06622386041980692,macro,0.874565,0.8741150000000001,0.8763147713886713,5
2024-11-06 08:00:00+00:00,USD_CHF,1,-2.6345819890820494,2.6345819890820494,0.00014999999999998348,0.032969025792278256,0.29464223916363613,0.0006517525855710717,-0.05972766604034848,0.0661934899957551,macro,0.8739950000000001,0.8735450000000001,0.8749448580288312,5
2024-11-06 08:30:00+00:00,USD_CHF,1,-3.811318973066712,3.811318973066712,0.00013999999999991797,0.032969025792278256,0.29464223916363613,0.0006807819266702343,-0.08270070281663237,0.06600617075144655,macro,0.8734,0.8729800000000002,0.8748724857967055,5
2024-11-06 09:00:00+00:00,USD_CHF,1,-3.4642878044709433,3.4642878044709433,0.00015999999999993797,0.032969025792278256,0.29464223916363613,0.0010533547057476637,-0.11590452739503546,0.06598680784495457,macro,0.87432,0.8738400000000002,0.8756395555858874,5
2024-11-07 00:00:00+00:00,USD_CHF,1,-1.6254708290618813,1.6254708290618813,0.00015999999999993797,0.032969025792286534,0.253548794347541,0.001193283356266481,-0.1489634710759095,0.06570484788678253,macro,0.87678,0.8763000000000002,0.8772880335399104,5
2024-11-07 00:30:00+00:00,USD_CHF,1,-2.2088130732608424,2.2088130732608424,0.000140000000000029,0.032969025792278256,0.253548794347541,0.00044480941627325865,-0.14416541903422084,0.06571424032304385,macro,0.87717,0.8767499999999999,0.8779416952643839,5
2024-11-07 01:00:00+00:00,USD_CHF,1,-2.167118410275603,2.167118410275603,0.000140000000000029,0.032969025792278256,0.253548794347541,7.980209081484775e-05,-0.1284615452941393,0.06571994149807757,macro,0.8771,0.8766799999999999,0.877852805989448,5
2024-11-07 01:30:00+00:00,USD_CHF,1,-2.97924383002233,2.97924383002233,0.000140000000000029,0.032969025792278256,0.253548794347541,0.0006612700946300479,-0.13216377281558409,0.0656947674775303,macro,0.87652,0.8760999999999999,0.8776387900064064,5
2024-11-07 02:00:00+00:00,USD_CAD,-1,2.405407319242497,2.405407319242497,0.00019999999999997797,0.010549952552475948,0.2755683120266008,0.001518115096811331,-0.14277240696542304,0.0656376559182741,macro,1.39106,1.39166,1.3901250638069185,4
2024-11-07 02:00:00+00:00,USD_CHF,1,-2.105770861660269,2.105770861660269,0.000140000000000029,0.010549952552475948,0.2516667789226925,0.0008898827180212925,-0.14277240696542304,0.0656376559182741,macro,0.87574,0.8753199999999999,0.8764665031831108,5
2024-11-07 02:00:00+00:00,USD_JPY,1,-1.8022316370147549,1.8022316370147549,0.020000000000010232,0.03337698811817652,0.2806721460006941,0.0006051212022175103,-0.14277240696542304,0.0656376559182741,macro,154.421,154.36099999999996,154.58542256564832,6
2024-11-07 02:30:00+00:00,USD_CAD,-1,2.2828367369232603,2.2828367369232603,0.00017000000000000348,0.010549952552475948,0.2755683120266008,0.0006937155837992776,-0.15174802472616106,0.06559934879651906,macro,1.390095,1.390605,1.389220813014899,4
2024-11-07 02:30:00+00:00,USD_CHF,1,-2.6029663743934974,2.6029663743934974,0.00017000000000000348,0.010549952552475948,0.2516667789226925,0.00018841208577882965,-0.15174802472616106,0.06559934879651906,macro,0.875575,0.875065,0.876526271406925,5
2024-11-07 02:30:00+00:00,USD_JPY,1,-2.948467852773455,2.948467852773455,0.01700000000002433,0.03337698811817652,0.2806721460006941,0.00012627816164906695,-0.15174802472616106,0.06559934879651906,macro,154.4405,154.3894999999999,154.74968785283917,6
